profile_name,title,started_at,duration_sec,device_type
User 4,Spider-Man: Far from Home_hook_04_16x9,2021-12-07 15:12:15,31,Device Type 5
User 4,The Walking Dead: Season 5: Try (Episode 15),2021-12-07 15:11:49,4,Device Type 5
User 4,The Walking Dead: Season 5: Try (Episode 15),2021-12-07 08:02:07,1933,Device Type 5
User 4,The Walking Dead: Season 5: Spend (Episode 14),2021-12-07 07:53:26,517,Device Type 5
User 4,The Blacklist: Season 1_hook_primary_16x9,2021-12-07 07:53:12,4,Device Type 5
User 4,The Walking Dead: Season 5: Spend (Episode 14),2021-12-07 04:37:05,179,Device Type 5
User 4,The Walking Dead: Season 5: Spend (Episode 14),2021-12-07 04:21:06,642,Device Type 5
User 4,Suits: Season 1_hook_primary_16x9,2021-12-07 04:20:38,12,Device Type 5
User 4,The Walking Dead: Season 5: Spend (Episode 14),2021-12-06 15:26:34,1079,Device Type 5
User 4,The Walking Dead: Season 5: Forget (Episode 13),2021-12-06 15:02:29,1442,Device Type 5
User 4,Sacred Games: Season 1 (Trailer),2021-12-06 15:02:06,7,Device Type 5
User 4,Red Notice,2021-12-06 07:48:39,1834,Device Type 5
User 4,Moment of High Emotion Clip: Red Notice,2021-12-06 07:48:01,35,Device Type 5
User 4,Red Notice,2021-12-06 04:20:46,1713,Device Type 5
User 4,Trailer: 6 Underground,2021-12-06 04:19:45,45,Device Type 5
User 4,Red Notice,2021-12-05 15:48:39,967,Device Type 5
User 4,Red Notice,2021-12-05 15:43:12,15,Device Type 5
User 4,Red Notice,2021-12-05 15:05:41,1416,Device Type 5
User 4,Money Heist: Part 3 (Trailer),2021-12-05 15:05:20,11,Device Type 5
User 4,Elite: Season 1 (Trailer),2021-12-05 15:05:07,5,Device Type 5
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 17:35:01,4020,Device Type 7
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 17:30:25,155,Device Type 7
User 4,Money Heist: Part 5: Pillow Talk (Episode 9),2021-12-04 17:23:27,402,Device Type 7
User 4,Money Heist: Part 5: Pillow Talk (Episode 9),2021-12-04 16:37:16,2370,Device Type 7
User 4,Money Heist: Part 5: The Elegance Theory (Episode 8),2021-12-04 15:52:15,2672,Device Type 7
User 4,Money Heist: Part 5: Wishful Thinking (Episode 7),2021-12-04 15:01:08,2985,Device Type 7
User 4,Money Heist: Part 5: Escape Valve (Episode 6),2021-12-04 14:11:21,2979,Device Type 7
User 4,Money Heist: Part 5: Live Many Lives (Episode 5),2021-12-04 14:10:43,15,Device Type 7
User 4,Money Heist: Part 5: Live Many Lives (Episode 5),2021-12-04 14:10:32,56,Device Type 0
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 14:10:00,4,Device Type 0
User 4,Money Heist: Part 5: The End of the Road (Episode 1),2021-12-04 14:09:09,51,Device Type 7
User 4,Part 4 Recap: Money Heist,2021-12-04 14:06:03,182,Device Type 7
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 14:04:40,2,Device Type 7
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 14:04:28,1,Device Type 7
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 14:04:15,4,Device Type 7
User 4,La Casa de Papel: Part 5: Museum Shootout,2021-12-04 14:03:35,36,Device Type 7
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-04 14:02:49,7,Device Type 0
User 4,Money Heist: Part 5: A Family Tradition (Episode 10),2021-12-03 09:24:58,27,Device Type 2
User 4,Money Heist: Part 1: Episode 1,2021-12-03 09:24:30,24,Device Type 2
User 4,La Casa de Papel: Part 5: Tokio Stockholm and Lisbon Getting Fresh Air,2021-12-03 09:22:29,83,Device Type 2
User 4,The Walking Dead: Season 5: Forget (Episode 13),2021-11-30 09:04:37,66,Device Type 0
User 4,Untitled Tentpole Title (Tamil)_hook_primary_16x9,2021-11-30 06:39:57,18,Device Type 3
User 4,The Walking Dead: Season 5: Forget (Episode 13),2021-11-21 08:00:07,904,Device Type 5
User 4,The Walking Dead: Season 5: Remember (Episode 12),2021-11-21 07:45:53,850,Device Type 5
User 4,The Walking Dead: Season 5: Remember (Episode 12),2021-11-21 05:26:01,1568,Device Type 5
User 4,The Walking Dead: Season 5: The Distance (Episode 11),2021-11-21 04:59:11,1604,Device Type 5
User 4,The Walking Dead: Season 5: The Distance (Episode 11),2021-11-21 04:35:41,886,Device Type 5
User 4,The Walking Dead: Season 5: Them (Episode 10),2021-11-20 15:55:13,709,Device Type 5
User 4,The Walking Dead: Season 5: Them (Episode 10),2021-11-20 15:23:56,1501,Device Type 5
User 4,Cowboy Bebop: Season 1: Cowboy Gospel (Episode 1),2021-11-20 15:23:13,7,Device Type 5
User 4,The Walking Dead: Season 5: Them (Episode 10),2021-11-19 15:50:04,244,Device Type 5
User 4,The Walking Dead: Season 5: What Happened and What's Going On (Episode 9),2021-11-19 15:40:48,552,Device Type 5
User 4,The Walking Dead: Season 5: What Happened and What's Going On (Episode 9),2021-11-19 14:59:47,1869,Device Type 5
User 4,The Walking Dead: Season 5: Coda (Episode 8),2021-11-19 14:56:20,174,Device Type 5
User 4,The Walking Dead: Season 5: Coda (Episode 8),2021-11-19 04:47:43,2274,Device Type 5
User 4,The Walking Dead: Season 5: Crossed (Episode 7),2021-11-19 04:06:14,2412,Device Type 5
User 4,The Walking Dead: Season 5: Crossed (Episode 7),2021-11-18 16:29:14,27,Device Type 5
User 4,The Walking Dead: Season 5: Consumed (Episode 6),2021-11-18 15:47:20,2403,Device Type 5
User 4,The Walking Dead: Season 5: Self Help (Episode 5),2021-11-18 15:31:00,976,Device Type 5
User 4,The Walking Dead: Season 5: Self Help (Episode 5),2021-11-18 15:22:28,178,Device Type 5
User 4,The Walking Dead: Season 5: Self Help (Episode 5),2021-11-18 14:56:07,1146,Device Type 5
User 4,The Walking Dead: Season 5: Slabtown (Episode 4),2021-11-18 08:28:20,2389,Device Type 5
User 4,The Walking Dead: Season 5: Four Walls and a Roof (Episode 3),2021-11-18 08:20:41,456,Device Type 5
User 4,The Walking Dead: Season 5: Four Walls and a Roof (Episode 3),2021-11-18 07:42:13,1971,Device Type 5
User 4,The Walking Dead: Season 5: Strangers (Episode 2),2021-11-18 07:39:57,133,Device Type 5
User 4,The Walking Dead: Season 5: Strangers (Episode 2),2021-11-18 04:32:43,2288,Device Type 5
User 4,The Walking Dead: Season 5: No Sanctuary (Episode 1),2021-11-17 15:47:21,2424,Device Type 5
User 4,The Walking Dead: Season 4: A (Episode 16),2021-11-17 15:34:32,700,Device Type 5
User 4,The Walking Dead: Season 4: A (Episode 16),2021-11-17 14:58:28,1743,Device Type 5
User 4,The Walking Dead: Season 4: Us (Episode 15),2021-11-17 08:01:42,2427,Device Type 5
User 4,The Walking Dead: Season 4: The Grove (Episode 14),2021-11-17 07:52:26,370,Device Type 5
User 4,The Walking Dead: Season 4: The Grove (Episode 14),2021-11-17 05:12:24,1093,Device Type 5
User 4,The Walking Dead: Season 4: The Grove (Episode 14),2021-11-16 14:45:05,980,Device Type 5
User 4,The Walking Dead: Season 4: Alone (Episode 13),2021-11-16 14:43:58,63,Device Type 5
User 4,The Walking Dead: Season 4: Alone (Episode 13),2021-11-16 07:38:19,2394,Device Type 5
User 4,The Walking Dead: Season 4: Still (Episode 12),2021-11-16 07:31:04,432,Device Type 5
User 4,Narcos: Season 1: Descenso (Episode 1),2021-11-16 07:30:52,4,Device Type 5
User 4,The Walking Dead: Season 4: Still (Episode 12),2021-11-16 05:00:02,778,Device Type 5
User 4,The Walking Dead: Season 4: Still (Episode 12),2021-11-15 16:35:39,1215,Device Type 5
User 4,The Walking Dead: Season 4: Claimed (Episode 11),2021-11-15 15:52:25,2436,Device Type 5
User 4,The Walking Dead: Season 4: Inmates (Episode 10),2021-11-15 07:57:12,2418,Device Type 5
User 4,The Walking Dead: Season 4: After (Episode 9),2021-11-14 15:16:05,2411,Device Type 5
User 4,The Walking Dead: Season 4: Too Far Gone (Episode 8),2021-11-13 15:23:41,2412,Device Type 5
User 4,The Walking Dead: Season 4: Dead Weight (Episode 7),2021-11-13 15:19:10,269,Device Type 5
User 4,The Walking Dead: Season 4: Dead Weight (Episode 7),2021-11-13 14:40:26,1926,Device Type 5
User 4,The Walking Dead: Season 4: Dead Weight (Episode 7),2021-11-13 14:28:46,225,Device Type 5
User 4,The Walking Dead: Season 4: Live Bait (Episode 6),2021-11-13 07:59:18,2304,Device Type 5
User 4,The Walking Dead: Season 4: Live Bait (Episode 6),2021-11-13 05:05:00,74,Device Type 5
User 4,The Walking Dead: Season 4: Internment (Episode 5),2021-11-13 04:46:47,1089,Device Type 5
User 4,The Walking Dead: Season 4: Internment (Episode 5),2021-11-12 14:43:55,1319,Device Type 5
User 4,The Walking Dead: Season 4: Indifference (Episode 4),2021-11-12 08:03:34,2444,Device Type 5
User 4,The Walking Dead: Season 4: Isolation (Episode 3),2021-11-12 07:42:41,1249,Device Type 5
User 4,The Walking Dead: Season 4: Isolation (Episode 3),2021-11-12 07:18:33,1189,Device Type 5
User 4,The Walking Dead: Season 4: Infected (Episode 2),2021-11-12 06:37:47,2444,Device Type 5
User 4,The Walking Dead: Season 4: 30 Days Without an Accident (Episode 1),2021-11-12 05:56:58,2444,Device Type 5
User 4,The Walking Dead: Season 4: 30 Days Without an Accident (Episode 1),2021-11-12 05:23:17,512,Device Type 5
User 4,The Walking Dead: Season 3: Welcome to the Tombs (Episode 16),2021-11-12 04:37:07,2420,Device Type 5
User 4,The Walking Dead: Season 3: This Sorrowful Life (Episode 15),2021-11-11 16:09:23,2441,Device Type 5
User 4,The Walking Dead: Season 3: Prey (Episode 14),2021-11-11 15:31:32,2237,Device Type 5
User 4,The Walking Dead: Season 3: Prey (Episode 14),2021-11-10 15:25:26,182,Device Type 5
User 4,The Walking Dead: Season 3: Arrow on the Doorpost (Episode 13),2021-11-10 15:07:02,1087,Device Type 5
User 4,The Walking Dead: Season 3: Arrow on the Doorpost (Episode 13),2021-11-10 14:38:35,1288,Device Type 5
User 4,The Walking Dead: Season 3: Clear (Episode 12),2021-11-10 14:37:26,66,Device Type 5
User 4,The Walking Dead: Season 3: Clear (Episode 12),2021-11-10 08:17:55,2347,Device Type 5
User 4,The Walking Dead: Season 3: I Ain't a Judas (Episode 11),2021-11-10 07:51:05,1472,Device Type 5
User 4,The Walking Dead: Season 3: I Ain't a Judas (Episode 11),2021-11-10 04:50:46,712,Device Type 5
User 4,The Walking Dead: Season 3: Home (Episode 10),2021-11-09 17:20:01,2419,Device Type 2
User 4,The Walking Dead: Season 3: Home (Episode 10),2021-11-09 17:20:01,2466,Device Type 2
User 4,The Walking Dead: Season 3: The Suicide King (Episode 9),2021-11-09 16:36:50,2435,Device Type 2
User 4,The Walking Dead: Season 3: Made to Suffer (Episode 8),2021-11-09 16:01:22,2072,Device Type 2
User 4,The Walking Dead: Season 3: Made to Suffer (Episode 8),2021-11-09 14:42:23,412,Device Type 5
User 4,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),2021-11-09 14:24:24,1054,Device Type 5
User 4,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),2021-11-09 08:39:05,1227,Device Type 5
User 4,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),2021-11-09 08:28:02,62,Device Type 5
User 4,The Walking Dead: Season 3: Hounded (Episode 6),2021-11-09 08:26:47,72,Device Type 5
User 4,The Walking Dead: Season 3: Hounded (Episode 6),2021-11-09 07:45:53,1540,Device Type 5
User 4,The Walking Dead: Season 3: Hounded (Episode 6),2021-11-09 07:28:20,742,Device Type 5
User 4,The Walking Dead: Season 3: Say the Word (Episode 5),2021-11-09 07:13:26,823,Device Type 5
User 4,The Walking Dead: Season 3: Say the Word (Episode 5),2021-11-09 04:46:57,1592,Device Type 5
User 4,The Walking Dead: Season 3: Killer Within (Episode 4),2021-11-09 04:46:01,51,Device Type 5
User 4,The Walking Dead: Season 3: Killer Within (Episode 4),2021-11-08 17:45:41,1549,Device Type 2
User 4,The Walking Dead: Season 3: Killer Within (Episode 4),2021-11-08 15:58:31,534,Device Type 2
User 4,The Walking Dead: Season 3: Walk with Me (Episode 3),2021-11-08 15:54:55,211,Device Type 2
User 4,The Walking Dead: Season 3: Walk with Me (Episode 3),2021-11-08 15:22:48,1196,Device Type 5
User 4,The Walking Dead: Season 3: Walk with Me (Episode 3),2021-11-08 14:58:22,1031,Device Type 5
User 4,The Walking Dead: Season 3: Sick (Episode 2),2021-11-08 07:56:47,1802,Device Type 5
User 4,The Walking Dead: Season 3: Sick (Episode 2),2021-11-07 15:41:43,594,Device Type 5
User 4,The Walking Dead: Season 3: Seed (Episode 1),2021-11-07 15:03:19,2095,Device Type 5
User 4,The Walking Dead: Season 3: Seed (Episode 1),2021-11-07 09:21:54,240,Device Type 5
User 4,The Walking Dead: Season 2: Beside the Dying Fire (Episode 13),2021-11-07 08:42:52,2202,Device Type 5
User 4,The Walking Dead: Season 2: Beside the Dying Fire (Episode 13),2021-11-07 05:05:19,288,Device Type 5
User 4,The Walking Dead: Season 2: Better Angels (Episode 12),2021-11-07 04:48:07,1029,Device Type 5
User 4,The Walking Dead: Season 2: Better Angels (Episode 12),2021-11-06 13:13:11,639,Device Type 5
User 4,The Walking Dead: Season 2: Better Angels (Episode 12),2021-11-06 07:58:07,758,Device Type 5
User 4,"The Walking Dead: Season 2: Judge, Jury, Executioner (Episode 11)",2021-11-06 07:53:46,257,Device Type 5
User 4,"The Walking Dead: Season 2: Judge, Jury, Executioner (Episode 11)",2021-11-06 04:40:53,2159,Device Type 5
User 4,The Walking Dead: Season 2: 18 Miles Out (Episode 10),2021-11-05 08:14:08,2393,Device Type 5
User 4,The Walking Dead: Season 2: Triggerfinger (Episode 9),2021-11-05 07:34:07,2257,Device Type 5
User 4,The Walking Dead: Season 2: Nebraska (Episode 8),2021-11-05 07:26:13,470,Device Type 5
User 4,The Walking Dead: Season 2: Nebraska (Episode 8),2021-11-05 04:19:10,1970,Device Type 5
User 4,The Walking Dead: Season 2: Nebraska (Episode 8),2021-11-04 16:53:08,2,Device Type 5
User 4,The Walking Dead: Season 2: Pretty Much Dead Already (Episode 7),2021-11-04 16:09:54,2403,Device Type 5
User 4,The Walking Dead: Season 2: Secrets (Episode 6),2021-11-04 15:53:06,651,Device Type 5
User 4,The Walking Dead: Season 2: Secrets (Episode 6),2021-11-04 15:16:02,1806,Device Type 5
User 4,The Walking Dead: Season 2: Chupacabra (Episode 5),2021-11-04 15:08:52,388,Device Type 5
User 4,The Walking Dead: Season 2: Chupacabra (Episode 5),2021-11-04 07:53:46,2026,Device Type 5
User 4,The Walking Dead: Season 2: Cherokee Rose (Episode 4),2021-11-04 07:32:40,1249,Device Type 5
User 4,The Walking Dead: Season 2: Cherokee Rose (Episode 4),2021-11-04 04:52:57,1070,Device Type 5
User 4,The Walking Dead: Season 2: Cherokee Rose (Episode 4),2021-11-03 16:22:35,3,Device Type 2
User 4,The Walking Dead: Season 2: Save the Last One (Episode 3),2021-11-03 16:16:21,367,Device Type 2
User 4,The Walking Dead: Season 2: Save the Last One (Episode 3),2021-11-03 15:40:48,1886,Device Type 0
User 4,The Walking Dead: Season 2: Bloodletting (Episode 2),2021-11-03 15:26:51,582,Device Type 0
User 4,The Walking Dead: Season 2: Bloodletting (Episode 2),2021-11-03 08:28:04,1799,Device Type 5
User 4,The Walking Dead: Season 2: What Lies Ahead (Episode 1),2021-11-03 07:56:34,1885,Device Type 5
User 4,The Walking Dead: Season 2: What Lies Ahead (Episode 1),2021-11-03 04:46:53,1587,Device Type 5
User 4,The Walking Dead: Season 2: What Lies Ahead (Episode 1),2021-11-02 15:42:01,94,Device Type 5
User 4,The Walking Dead: Season 2: What Lies Ahead (Episode 1),2021-11-02 09:21:01,2,Device Type 5
User 4,The Walking Dead: Season 1: TS-19 (Episode 6),2021-11-02 09:06:01,897,Device Type 5
User 4,The Walking Dead: Season 1: TS-19 (Episode 6),2021-11-02 09:05:44,9,Device Type 5
User 4,The Walking Dead: Season 1: TS-19 (Episode 6),2021-11-02 08:23:01,1488,Device Type 5
User 4,The Walking Dead: Season 1: Wildfire (Episode 5),2021-11-02 04:40:22,1468,Device Type 5
User 4,The Walking Dead: Season 1: Wildfire (Episode 5),2021-11-01 15:25:15,1194,Device Type 5
User 4,The Walking Dead: Season 1: Wildfire (Episode 5),2021-11-01 08:57:04,1,Device Type 5
User 4,The Walking Dead: Season 1: Vatos (Episode 4),2021-11-01 08:35:38,1281,Device Type 5
User 4,The Walking Dead: Season 1: Vatos (Episode 4),2021-11-01 08:07:20,1347,Device Type 5
User 4,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2021-11-01 07:56:30,643,Device Type 5
User 4,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2021-10-31 07:57:20,654,Device Type 5
User 4,The Walking Dead: Season 1: Days Gone Bye (Episode 1),2021-10-31 07:55:44,13,Device Type 5
User 0,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),2022-10-06 17:29:04,1267,Device Type 0
User 0,Saakini Daakini,2022-10-06 17:27:11,21,Device Type 0
User 0,Laal Singh Chaddha,2022-10-06 16:40:02,131,Device Type 0
User 0,Laal Singh Chaddha,2022-10-06 13:59:05,8677,Device Type 0
User 0,Teefa in Trouble,2022-10-06 12:53:27,2676,Device Type 0
User 0,Teefa in Trouble,2022-10-06 11:31:38,4555,Device Type 0
User 0,Teefa in Trouble,2022-10-06 11:06:38,1095,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),2022-10-06 05:03:33,371,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),2022-10-06 04:40:33,1371,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Boyle-Linetti Wedding (Episode 17),2022-10-06 04:17:38,1300,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),2022-10-06 04:10:03,455,Device Type 0
User 0,The Walking Dead: Season 1: Vatos (Episode 4),2022-10-06 04:09:04,5,Device Type 0
User 0,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2022-10-06 03:58:56,589,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),2022-10-06 03:58:41,5,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),2022-10-06 03:36:50,833,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Windbreaker City (Episode 15),2022-10-06 03:35:11,99,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Windbreaker City (Episode 15),2022-10-04 13:34:43,805,Device Type 0
User 0,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2022-10-04 13:17:58,795,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: Windbreaker City (Episode 15),2022-10-04 06:07:41,420,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: The Defense Rests (Episode 14),2022-10-04 05:56:30,668,Device Type 0
User 0,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2022-10-04 05:41:14,691,Device Type 0
User 0,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),2022-10-04 05:04:08,632,Device Type 0
User 0,The Walking Dead: Season 1: Guts (Episode 2),2022-10-04 04:14:10,2524,Device Type 0
User 0,The Walking Dead: Season 1: Days Gone Bye (Episode 1),2022-10-04 04:04:56,551,Device Type 0
User 0,The Walking Dead: Season 1: Days Gone Bye (Episode 1),2022-10-04 02:25:00,2323,Device Type 0
User 0,The Walking Dead: Season 1_hook_primary_16x9,2022-10-04 02:24:16,26,Device Type 0
User 0,Brooklyn Nine-Nine: Season 2: The Defense Rests (Episode 14),2022-10-03 19:21:24,296,Device Type 0
User 0,Teefa in Trouble,2022-10-03 19:00:06,867,Device Type 0
User 0,Vikings: Season 1: All Change (Episode 9),2022-10-03 13:28:06,575,Device Type 0
User 0,Vikings: Season 1: Sacrifice (Episode 8),2022-10-03 13:04:12,1368,Device Type 0
User 0,Vikings: Season 1: Sacrifice (Episode 8),2022-10-03 12:18:59,1330,Device Type 0
User 0,Vikings: Season 1: A King's Ransom (Episode 7),2022-10-03 12:16:07,131,Device Type 0
User 0,Vikings: Season 1: A King's Ransom (Episode 7),2022-10-03 10:15:28,2397,Device Type 0
User 0,Vikings: Season 1: Burial of the Dead (Episode 6),2022-10-03 10:02:37,769,Device Type 0
User 0,Vikings: Season 1: Burial of the Dead (Episode 6),2022-10-03 09:18:59,1866,Device Type 0
User 0,Vikings: Season 1: Raid (Episode 5),2022-10-03 08:25:41,2547,Device Type 0
User 0,Vikings: Season 1: Trial (Episode 4),2022-10-03 08:22:32,188,Device Type 0
User 0,Vikings: Season 1: Dispossessed (Episode 3),2022-10-03 08:22:05,10,Device Type 0
User 0,Teefa in Trouble,2022-10-03 08:16:54,301,Device Type 0
User 0,Ragnarok: Season 1 (Trailer),2022-10-03 08:13:20,91,Device Type 0
User 0,Vikings: Season 1: Trial (Episode 4),2022-10-03 08:02:01,512,Device Type 0
User 0,Vikings: Season 1: Trial (Episode 4),2022-10-03 07:34:33,571,Device Type 0
User 0,Vikings: Season 1: Trial (Episode 4),2022-10-03 06:52:21,1360,Device Type 0
User 0,Vikings: Season 1: Dispossessed (Episode 3),2022-10-03 06:14:19,1620,Device Type 0
User 0,Vikings: Season 1: Dispossessed (Episode 3),2022-10-03 06:12:15,97,Device Type 0
User 0,Vikings: Season 1: Dispossessed (Episode 3),2022-10-03 06:06:24,297,Device Type 0
User 0,Vikings: Season 1: Dispossessed (Episode 3),2022-10-03 05:54:24,606,Device Type 0
User 0,Vikings: Season 1: Wrath of the Northmen (Episode 2),2022-10-03 05:30:17,718,Device Type 0
User 0,Vikings: Season 1: Wrath of the Northmen (Episode 2),2022-10-03 04:43:32,2008,Device Type 0
